"Date","Price","Volume","Market_cap"
"2024-06-03 00:00:00 UTC+0","164.86710798","1189470192.618731","75806448522.94955000"
"2024-06-02 00:00:00 UTC+0","163.24136079","905664030.256573","75040209945.85863000"
"2024-06-01 00:00:00 UTC+0","165.85390146","616637891.244281","76241941542.66704000"
"2024-05-31 00:00:00 UTC+0","165.77197632","1460646787.489706","76159404978.41681000"
"2024-05-30 00:00:00 UTC+0","167.04671750","1742406317.607499","76777011331.99063000"
"2024-05-29 00:00:00 UTC+0","168.12708358","1720639423.918055","77275336077.99036000"
"2024-05-28 00:00:00 UTC+0","168.79314677","1960095921.643746","77561960914.98491000"
"2024-05-27 00:00:00 UTC+0","169.81619663","1554458298.463671","76335165406.99832000"
"2024-05-26 00:00:00 UTC+0","163.29884396","1448358688.380601","73386732595.22998000"
"2024-05-25 00:00:00 UTC+0","168.43079949","1091670877.665193","75694077184.40515000"
"2024-05-24 00:00:00 UTC+0","167.94330819","2252555626.326837","75455456328.67827000"
"2024-05-23 00:00:00 UTC+0","175.99255620","3046749550.944339","79073119861.82450000"
"2024-05-22 00:00:00 UTC+0","176.86221508","2129818291.566362","79437895713.20665000"
"2024-05-21 00:00:00 UTC+0","178.12330383","2699796069.033512","80004031240.94669000"
"2024-05-20 00:00:00 UTC+0","186.34570320","2816432409.720873","83689916504.27327000"
"2024-05-19 00:00:00 UTC+0","170.06121366","1252911112.220205","76342592553.95784000"
"2024-05-18 00:00:00 UTC+0","172.59726307","1401048634.429418","77481486142.81330000"
"2024-05-17 00:00:00 UTC+0","169.52817956","1955146040.299254","76084160908.35283000"
"2024-05-16 00:00:00 UTC+0","159.13935664","2039978289.017492","71417031156.16390000"
"2024-05-15 00:00:00 UTC+0","158.39269094","2104057777.324016","71063689781.49513000"
"2024-05-14 00:00:00 UTC+0","142.07287448","1478440742.361694","63740785020.66532000"
"2024-05-13 00:00:00 UTC+0","147.19122483","1855377696.984683","66020009633.95388000"
"2024-05-12 00:00:00 UTC+0","143.42578450","632748013.662451","64331969241.75146500"
"2024-05-11 00:00:00 UTC+0","145.49033571","876436120.879778","65241069677.44875000"
"2024-05-10 00:00:00 UTC+0","146.30103574","1772617477.440116","65579889286.43010000"
"2024-05-09 00:00:00 UTC+0","152.81436825","1620576776.104297","68500743472.03451000"
"2024-05-08 00:00:00 UTC+0","142.29188533","1767052189.971899","63760329616.91372000"
"2024-05-07 00:00:00 UTC+0","148.54633395","1892265470.665971","66563966494.14225000"
"2024-05-06 00:00:00 UTC+0","152.80117269","2084417861.178208","68368409776.66685500"
"2024-05-05 00:00:00 UTC+0","145.61650557","974170748.673330","65154603203.36182000"
"2024-05-04 00:00:00 UTC+0","146.09650730","1248763717.124302","65352549962.09296400"
"2024-05-03 00:00:00 UTC+0","143.77174859","1917117812.925137","64313180102.48096500"
"2024-05-02 00:00:00 UTC+0","137.83701454","2254236991.018340","61659431916.47759000"
"2024-05-01 00:00:00 UTC+0","134.65882677","3055728929.628212","60219854149.66216000"
"2024-04-30 00:00:00 UTC+0","126.95033868","2219245972.462085","56802656857.18935400"
"2024-04-29 00:00:00 UTC+0","137.75511029","1584038624.990703","61613984355.43326000"
"2024-04-28 00:00:00 UTC+0","137.53969826","1098347918.428162","61519282667.14561500"
"2024-04-27 00:00:00 UTC+0","141.39102434","1522225813.222147","63222675659.69095600"
"2024-04-26 00:00:00 UTC+0","139.15388417","1554114130.333523","62222787891.39659000"
"2024-04-25 00:00:00 UTC+0","145.00382209","2193942433.249478","64839599817.55504000"
"2024-04-24 00:00:00 UTC+0","147.55789233","2571734446.725494","65964512833.52117000"
"2024-04-23 00:00:00 UTC+0","154.72229299","1867406280.312729","69168321622.53581000"
"2024-04-22 00:00:00 UTC+0","157.22128791","2207344477.594255","70265656644.26984000"
"2024-04-21 00:00:00 UTC+0","148.65683150","1570080889.384682","66438899531.67391000"
"2024-04-20 00:00:00 UTC+0","151.09506249","2084906821.881523","67510894506.17085000"
"2024-04-19 00:00:00 UTC+0","143.15330377","4391947447.784143","63963021960.45728000"
"2024-04-18 00:00:00 UTC+0","142.05116312","3174588073.573201","63471368057.06581000"
"2024-04-17 00:00:00 UTC+0","131.98345795","3623386189.826111","58957459984.81336000"
"2024-04-16 00:00:00 UTC+0","136.27785459","3934952503.888966","60878506781.46877000"
"2024-04-15 00:00:00 UTC+0","138.44750172","4238204327.293068","61830377764.81356000"
"2024-04-14 00:00:00 UTC+0","151.47908281","5755267022.659265","67646096662.56793000"
"2024-04-13 00:00:00 UTC+0","140.25448259","6889555079.651521","62617094842.11219000"
"2024-04-12 00:00:00 UTC+0","153.78331771","3474056591.153578","68581196852.49119600"
"2024-04-11 00:00:00 UTC+0","172.59242304","2066045970.535389","76949769083.46935000"
"2024-04-10 00:00:00 UTC+0","173.15563936","2578537152.945273","77172309850.46349000"
"2024-04-09 00:00:00 UTC+0","172.51442214","1976319591.936864","76887153501.19235000"
"2024-04-08 00:00:00 UTC+0","180.70600219","1950158614.044068","80517032197.70271000"
"2024-04-07 00:00:00 UTC+0","179.46993662","1319481512.726229","79967944326.00677000"
"2024-04-06 00:00:00 UTC+0","178.86937943","1410697006.598829","79581541410.43518000"
"2024-04-05 00:00:00 UTC+0","174.81806869","2596476356.941317","77780324191.93462000"
