"Date","Price","Volume","Market_cap"
"2024-05-06 00:00:00 UTC+0","0.15662270","1042064257.002639","22582697856.76265000"
"2024-05-05 00:00:00 UTC+0","0.16073592","915853707.067871","23173600754.74741400"
"2024-05-04 00:00:00 UTC+0","0.16010313","1730545122.445425","23080217806.33155000"
"2024-05-03 00:00:00 UTC+0","0.14614717","817715262.293184","21066357625.36681000"
"2024-05-02 00:00:00 UTC+0","0.13216674","859010776.698548","19049370559.66727000"
"2024-05-01 00:00:00 UTC+0","0.13020907","1367788623.462127","18765469404.56984700"
"2024-04-30 00:00:00 UTC+0","0.13325704","824140395.191590","19202949523.47137000"
"2024-04-29 00:00:00 UTC+0","0.14360756","654673029.808557","20692537941.41913200"
"2024-04-28 00:00:00 UTC+0","0.14643491","369325095.824969","21097958202.59440000"
"2024-04-27 00:00:00 UTC+0","0.14774607","520730726.456336","21284842643.72768000"
"2024-04-26 00:00:00 UTC+0","0.14786771","543975349.578988","21300349868.87413000"
"2024-04-25 00:00:00 UTC+0","0.15147476","686876840.885027","21817920285.99885000"
"2024-04-24 00:00:00 UTC+0","0.15118791","970459545.724479","21774572398.54445000"
"2024-04-23 00:00:00 UTC+0","0.15990547","668811410.544563","23027997110.60193000"
"2024-04-22 00:00:00 UTC+0","0.16128628","814286825.472256","23224652570.50639700"
"2024-04-21 00:00:00 UTC+0","0.15830062","801156019.802248","22792569761.86738600"
"2024-04-20 00:00:00 UTC+0","0.16283110","1093420521.596985","23442682586.38030600"
"2024-04-19 00:00:00 UTC+0","0.15609556","1454729205.859548","22470880458.12539000"
"2024-04-18 00:00:00 UTC+0","0.15211469","1303992017.008187","21895760635.95773700"
"2024-04-17 00:00:00 UTC+0","0.14764684","1289978873.885946","21250640340.89549600"
"2024-04-16 00:00:00 UTC+0","0.15597049","1659913051.436734","22446546924.25436000"
"2024-04-15 00:00:00 UTC+0","0.16163490","2481614758.860780","23259578780.97980500"
"2024-04-14 00:00:00 UTC+0","0.16254218","2596850795.448909","23387918300.07503000"
"2024-04-13 00:00:00 UTC+0","0.15402179","3056792477.091125","22159856485.78307700"
"2024-04-12 00:00:00 UTC+0","0.17478122","2364086257.842445","25144250995.52105300"
"2024-04-11 00:00:00 UTC+0","0.19408138","1519477672.227907","27918168478.14549300"
"2024-04-10 00:00:00 UTC+0","0.19955849","1866879748.640465","28703342971.04229700"
"2024-04-09 00:00:00 UTC+0","0.18844972","1355083261.279475","27102977385.39446300"
"2024-04-08 00:00:00 UTC+0","0.20272425","1348969388.360541","29153191855.86605000"
"2024-04-07 00:00:00 UTC+0","0.19915903","1744408536.721956","28637813665.74876800"
"2024-04-06 00:00:00 UTC+0","0.18594991","1109307501.756314","26735967039.35990000"
"2024-04-05 00:00:00 UTC+0","0.17772219","1269864477.091602","25550608491.93799000"
"2024-04-04 00:00:00 UTC+0","0.17998522","1366574830.885569","25873529922.60214000"
"2024-04-03 00:00:00 UTC+0","0.17591067","1995879144.913206","25285419821.44653700"
"2024-04-02 00:00:00 UTC+0","0.18280912","2447587284.755376","26274524101.78671000"
"2024-04-01 00:00:00 UTC+0","0.20575281","2222786778.142516","29569395801.31044800"
"2024-03-31 00:00:00 UTC+0","0.22065320","1571751899.918309","31707773022.13929400"
"2024-03-30 00:00:00 UTC+0","0.19999500","1502486561.141414","28736479342.58175300"
"2024-03-29 00:00:00 UTC+0","0.21283134","2144744561.618594","30577999923.79140000"
"2024-03-28 00:00:00 UTC+0","0.21992676","4299592877.866258","31594451559.47257000"
"2024-03-27 00:00:00 UTC+0","0.18838133","2768634933.712223","27060120758.17266500"
"2024-03-26 00:00:00 UTC+0","0.18248585","1927864454.487378","26210811908.88060000"
"2024-03-25 00:00:00 UTC+0","0.17513583","1676771122.620498","25152759628.22761000"
"2024-03-24 00:00:00 UTC+0","0.17659325","1806572587.727132","25359707217.33630400"
"2024-03-23 00:00:00 UTC+0","0.16194317","1823980137.991331","23253686609.89872000"
"2024-03-22 00:00:00 UTC+0","0.15278719","1723767098.301161","21936922082.07466500"
"2024-03-21 00:00:00 UTC+0","0.15535823","1718098433.853906","22303980222.46932200"
"2024-03-20 00:00:00 UTC+0","0.15158628","2293390467.877003","21760397766.21912400"
"2024-03-19 00:00:00 UTC+0","0.12902763","1916767890.183414","18520332279.72833300"
"2024-03-18 00:00:00 UTC+0","0.14362849","1084337872.330359","20614150129.80428300"
"2024-03-17 00:00:00 UTC+0","0.15378786","1540701944.683299","22070207295.30430000"
"2024-03-16 00:00:00 UTC+0","0.14261352","1499616107.292668","20464644263.63043600"
"2024-03-15 00:00:00 UTC+0","0.16304672","2218786139.653275","23394524787.24175000"
"2024-03-14 00:00:00 UTC+0","0.17740124","3786666602.027266","25451776519.17204300"
"2024-03-13 00:00:00 UTC+0","0.16912832","1311541742.203143","24262539948.44316500"
"2024-03-12 00:00:00 UTC+0","0.16800580","1698270731.795449","24099236908.22968700"
"2024-03-11 00:00:00 UTC+0","0.18223462","1983963316.846421","26137786792.81632200"
"2024-03-10 00:00:00 UTC+0","0.16973708","1447722075.746172","24342952341.60841800"
