"Date","Price","Volume","Market_cap"
"2024-06-16 00:00:00 UTC+0","0.99944520","216511421.580105","112497500544.26259000"
"2024-06-15 00:00:00 UTC+0","0.99969917","211259138.633267","112526088420.97964000"
"2024-06-14 00:00:00 UTC+0","1.00033348","703918194.984066","112596986187.07764000"
"2024-06-13 00:00:00 UTC+0","0.99964407","650147619.479655","112503972828.37614000"
"2024-06-12 00:00:00 UTC+0","0.99977737","675935969.635544","112471220211.07466000"
"2024-06-11 00:00:00 UTC+0","1.00009655","742288003.327106","112507126611.10023000"
"2024-06-10 00:00:00 UTC+0","0.99936418","656842879.634819","112409447359.94739000"
"2024-06-09 00:00:00 UTC+0","0.99992040","339392059.582296","112443013406.47972000"
"2024-06-08 00:00:00 UTC+0","1.00038601","231645806.874657","112496522536.11510000"
"2024-06-07 00:00:00 UTC+0","1.00009679","664986562.164556","112443497363.51855000"
"2024-06-06 00:00:00 UTC+0","0.99967153","636909145.632135","112355144613.12904000"
"2024-06-05 00:00:00 UTC+0","0.99981005","664994124.683939","112295438827.43097000"
"2024-06-04 00:00:00 UTC+0","0.99977330","679652171.184407","112260909235.18463000"
"2024-06-03 00:00:00 UTC+0","0.99980534","614377197.788483","112188168274.79657000"
"2024-06-02 00:00:00 UTC+0","0.99946065","164071316.205951","112149490237.42160000"
"2024-06-01 00:00:00 UTC+0","0.99941188","182355659.756469","112075387951.23196000"
"2024-05-31 00:00:00 UTC+0","0.99929462","676877500.975877","111917172323.84245000"
"2024-05-30 00:00:00 UTC+0","0.99981041","559144286.908700","111942536020.55112000"
"2024-05-29 00:00:00 UTC+0","0.99865317","540856976.382717","111812026358.44072000"
"2024-05-28 00:00:00 UTC+0","0.99909667","688890456.516436","111864187677.81801000"
"2024-05-27 00:00:00 UTC+0","0.99915516","565445560.208013","111844589622.92143000"
"2024-05-26 00:00:00 UTC+0","0.99962320","396690117.248244","111895182756.55556000"
"2024-05-25 00:00:00 UTC+0","1.00003668","302211903.008201","111941466827.98149000"
"2024-05-24 00:00:00 UTC+0","1.00010081","730202305.106804","111908317994.57233000"
"2024-05-23 00:00:00 UTC+0","0.99954527","921131447.588628","111701805678.44362000"
"2024-05-22 00:00:00 UTC+0","0.99942125","681234984.098233","111690948347.62859000"
"2024-05-21 00:00:00 UTC+0","0.99927775","1148247652.558309","111283783999.44293000"
"2024-05-20 00:00:00 UTC+0","0.99949861","814014014.964875","111379043934.77155000"
"2024-05-19 00:00:00 UTC+0","0.99986844","390939479.564043","111420256637.64915000"
"2024-05-18 00:00:00 UTC+0","1.00030480","354815186.153350","111369251839.16606000"
"2024-05-17 00:00:00 UTC+0","1.00062348","756588922.299566","111274817459.71552000"
"2024-05-16 00:00:00 UTC+0","1.00009827","813524944.743361","111216411768.94603000"
"2024-05-15 00:00:00 UTC+0","1.00009822","883293688.033160","110963171355.32953000"
"2024-05-14 00:00:00 UTC+0","0.99968269","577317701.408298","110811750263.63345000"
"2024-05-13 00:00:00 UTC+0","0.99964360","651942898.644856","110800497469.95361000"
"2024-05-12 00:00:00 UTC+0","0.99972886","216075822.425675","110809948172.48692000"
"2024-05-11 00:00:00 UTC+0","1.00067881","251480131.215979","110915240544.99113000"
"2024-05-10 00:00:00 UTC+0","1.00053711","616246602.755465","110869528813.76758000"
"2024-05-09 00:00:00 UTC+0","1.00003694","652231360.287347","110960075290.20932000"
"2024-05-08 00:00:00 UTC+0","0.99975933","594611106.615123","110929273036.90990000"
"2024-05-07 00:00:00 UTC+0","1.00003265","649195915.428395","110974623451.20110000"
"2024-05-06 00:00:00 UTC+0","1.00008737","749123611.208164","110916515799.48373000"
"2024-05-05 00:00:00 UTC+0","1.00021265","276214811.432360","110924593720.27866000"
"2024-05-04 00:00:00 UTC+0","1.00027808","354614275.791262","110799890680.21889000"
"2024-05-03 00:00:00 UTC+0","1.00085505","758890434.707210","110699757758.29028000"
"2024-05-02 00:00:00 UTC+0","0.99995395","791698976.608564","110590634645.95587000"
"2024-05-01 00:00:00 UTC+0","0.99850396","642600305.088304","110430272266.12411000"
"2024-04-30 00:00:00 UTC+0","0.99921265","963316539.714540","110556114407.05188000"
"2024-04-29 00:00:00 UTC+0","0.99953146","672646825.575740","110511108837.64674000"
"2024-04-28 00:00:00 UTC+0","0.99968185","238399535.186185","110527736393.21968000"
"2024-04-27 00:00:00 UTC+0","0.99947349","310452858.344925","110503700539.86470000"
"2024-04-26 00:00:00 UTC+0","0.99988460","794979744.613706","110413000236.99522000"
"2024-04-25 00:00:00 UTC+0","0.99988334","759041226.529571","110450629427.43260000"
"2024-04-24 00:00:00 UTC+0","0.99955090","933526484.415988","110413906194.84440000"
"2024-04-23 00:00:00 UTC+0","1.00007962","880989836.132279","110412861146.96724000"
"2024-04-22 00:00:00 UTC+0","1.00033637","982254472.510085","109877197612.87930000"
"2024-04-21 00:00:00 UTC+0","1.00036526","311123721.403128","109874368681.13430000"
"2024-04-20 00:00:00 UTC+0","1.00073845","394614225.798013","109795399845.59366000"
"2024-04-19 00:00:00 UTC+0","1.00105724","1115315692.275871","109585299856.59549000"
"2024-04-18 00:00:00 UTC+0","1.00064020","1181437622.618780","109101765349.81836000"
"2024-04-17 00:00:00 UTC+0","1.00043484","1071027333.525464","108779743451.39821000"
"2024-04-16 00:00:00 UTC+0","1.00059061","1204480948.717791","108164007515.62398000"
"2024-04-15 00:00:00 UTC+0","1.00043577","1054455451.277331","107774995780.83472000"
"2024-04-14 00:00:00 UTC+0","1.00135110","607878888.455683","107822634496.90123000"
"2024-04-13 00:00:00 UTC+0","1.00614667","900434893.281719","108019173524.57639000"
"2024-04-12 00:00:00 UTC+0","1.00249402","1210753084.531264","107573967021.69064000"
"2024-04-11 00:00:00 UTC+0","1.00015547","731642774.177781","107284181648.20406000"
"2024-04-10 00:00:00 UTC+0","0.99998916","851816216.553276","107188143773.81370000"
"2024-04-09 00:00:00 UTC+0","0.99983011","823088845.844495","107033478968.55661000"
"2024-04-08 00:00:00 UTC+0","1.00010192","843882963.214583","107035274242.72238000"
"2024-04-07 00:00:00 UTC+0","1.00017557","329431382.637849","106919035926.18025000"
"2024-04-06 00:00:00 UTC+0","1.00029551","352708897.006667","106846072860.18556000"
"2024-04-05 00:00:00 UTC+0","1.00063085","971327550.033810","106668707293.11484000"
"2024-04-04 00:00:00 UTC+0","1.00057790","1144037486.712045","106211130742.94810000"
"2024-04-03 00:00:00 UTC+0","1.00059776","1136179829.746181","105343661334.22397000"
"2024-04-02 00:00:00 UTC+0","1.00061894","1332747205.787041","104722722730.51279000"
"2024-04-01 00:00:00 UTC+0","1.00046223","744549382.711992","104494925797.27214000"
"2024-03-31 00:00:00 UTC+0","1.00007570","302555067.136956","104513259096.47280000"
"2024-03-30 00:00:00 UTC+0","1.00072757","330191580.847611","104581383797.21760000"
"2024-03-29 00:00:00 UTC+0","1.00092028","652783592.187489","104600492975.88055000"
"2024-03-28 00:00:00 UTC+0","0.99999087","935039615.338210","104453207737.35556000"
"2024-03-27 00:00:00 UTC+0","0.99960794","1645435042.905394","104321176830.99062000"
"2024-03-26 00:00:00 UTC+0","0.99997121","1008225711.439457","104230699187.62836000"
"2024-03-25 00:00:00 UTC+0","1.00000631","1135769755.352879","104015041864.01979000"
"2024-03-24 00:00:00 UTC+0","1.00026428","331522330.364297","104036872437.49173000"
"2024-03-23 00:00:00 UTC+0","1.00164232","341132287.947111","104190218881.52420000"
"2024-03-22 00:00:00 UTC+0","1.00237862","895541750.442829","104301493145.92369000"
"2024-03-21 00:00:00 UTC+0","1.00013540","1105209858.564276","103918098411.04117000"
"2024-03-20 00:00:00 UTC+0","1.00022838","1539406478.657828","103803222753.05670000"
"2024-03-19 00:00:00 UTC+0","0.99965323","1302107269.865437","103582252196.04520000"
"2024-03-18 00:00:00 UTC+0","0.99984433","856882326.267234","103399065841.23753000"
