"Date","Price","Volume","Market_cap"
"2024-07-25 00:00:00 UTC+0","0.99984018","1176388888.021905","33799184201.12552000"
"2024-07-24 00:00:00 UTC+0","1.00007235","994688323.925059","34050043429.92994700"
"2024-07-23 00:00:00 UTC+0","0.99980706","1792936921.773170","34155705082.73795700"
"2024-07-22 00:00:00 UTC+0","0.99987886","1104150581.874603","33989471740.05882600"
"2024-07-21 00:00:00 UTC+0","0.99981783","825997825.540343","33996725088.23891400"
"2024-07-20 00:00:00 UTC+0","0.99979012","710012433.026085","34111623343.54236600"
"2024-07-19 00:00:00 UTC+0","1.00013628","1548608977.959546","33975067808.41206700"
"2024-07-18 00:00:00 UTC+0","0.99999325","1268745480.597996","33718956881.12128000"
"2024-07-17 00:00:00 UTC+0","1.00000160","1480460743.399500","33784372202.78662000"
"2024-07-16 00:00:00 UTC+0","1.00013309","1409095162.668453","33959180504.33695000"
"2024-07-15 00:00:00 UTC+0","0.99996370","1618118121.128295","33931675874.55945000"
"2024-07-14 00:00:00 UTC+0","1.00007909","565459820.336596","33950999668.09837000"
"2024-07-13 00:00:00 UTC+0","1.00010911","391224973.898244","33940289882.59993000"
"2024-07-12 00:00:00 UTC+0","1.00060429","863661198.556677","33883362848.60267300"
"2024-07-11 00:00:00 UTC+0","0.99984250","1062546852.766483","33923917489.62887000"
"2024-07-10 00:00:00 UTC+0","1.00004795","1113792816.778146","34126538037.13496800"
"2024-07-09 00:00:00 UTC+0","0.99983022","978753284.350462","33974590510.96197500"
"2024-07-08 00:00:00 UTC+0","0.99966533","1341835680.598283","33938161829.98525200"
"2024-07-07 00:00:00 UTC+0","0.99978228","377580066.917512","33729931650.89964000"
"2024-07-06 00:00:00 UTC+0","0.99993802","437907538.042185","33719599382.79090000"
"2024-07-05 00:00:00 UTC+0","1.00004751","2211327082.462714","33600919606.09318500"
"2024-07-04 00:00:00 UTC+0","1.00019653","1076763532.711113","32922529742.31468600"
"2024-07-03 00:00:00 UTC+0","1.00005647","1111670315.056781","32779389081.31386600"
"2024-07-02 00:00:00 UTC+0","1.00003995","924002097.568786","32575148169.17930200"
"2024-07-01 00:00:00 UTC+0","0.99987496","1028325012.500043","32535347281.86011000"
"2024-06-30 00:00:00 UTC+0","0.99995054","690453815.293959","32255387726.22655000"
"2024-06-29 00:00:00 UTC+0","0.99996299","486711041.092153","32280216381.12004000"
"2024-06-28 00:00:00 UTC+0","1.00007040","1478556317.749788","32338336154.11159500"
"2024-06-27 00:00:00 UTC+0","0.99959654","1307018819.692383","32636802279.76688000"
"2024-06-26 00:00:00 UTC+0","0.99970179","1281959911.599246","32966646727.73034000"
"2024-06-25 00:00:00 UTC+0","0.99996250","1442295780.511620","32821903137.47938000"
"2024-06-24 00:00:00 UTC+0","1.00001265","1523091290.498909","32559189952.76437000"
"2024-06-23 00:00:00 UTC+0","0.99994675","447394954.902882","32708522396.12521700"
"2024-06-22 00:00:00 UTC+0","0.99953668","488361354.630973","32734928281.22374300"
"2024-06-21 00:00:00 UTC+0","1.00008651","1345735654.627957","32725322468.43840800"
"2024-06-20 00:00:00 UTC+0","0.99988594","1055758570.531485","32652442633.47545200"
"2024-06-19 00:00:00 UTC+0","1.00007313","902992647.561372","32820821731.15870000"
"2024-06-18 00:00:00 UTC+0","1.00011596","1359709339.764903","32813547951.79598000"
"2024-06-17 00:00:00 UTC+0","0.99988795","1242194970.722103","32483779362.19444000"
"2024-06-16 00:00:00 UTC+0","1.00014977","434508118.513641","32518339942.60239000"
"2024-06-15 00:00:00 UTC+0","1.00024758","433658953.177372","32451289034.70428000"
"2024-06-14 00:00:00 UTC+0","1.00094859","1323528935.830563","32429214642.44080700"
"2024-06-13 00:00:00 UTC+0","0.99996273","1160745024.339084","32551411404.08437300"
"2024-06-12 00:00:00 UTC+0","1.00003587","1314169334.183781","32401862978.18437000"
"2024-06-11 00:00:00 UTC+0","1.00019483","1391337608.542946","32162990902.98171200"
"2024-06-10 00:00:00 UTC+0","0.99975650","947952365.869284","32102453077.65764600"
"2024-06-09 00:00:00 UTC+0","0.99994910","408296345.437674","32212345173.98801400"
"2024-06-08 00:00:00 UTC+0","1.00056134","495680719.987916","32203574547.93876600"
"2024-06-07 00:00:00 UTC+0","1.00050585","1278584332.784166","32243022813.77123000"
